0637,10.12.2019,34,30,35,09,18,21
0638,13.12.2019,08,37,22,01,31,55
0639,15.12.2019,01,45,44,46,10,05
0640,17.12.2019,54,49,35,40,37,05
0641,20.12.2019,41,09,15,19,58,44
0642,22.12.2019,55,25,17,57,11,50
0643,24.12.2019,36,37,51,14,04,15
0644,27.12.2019,08,56,18,37,58,23
0645,29.12.2019,27,28,40,45,43,14
0646,31.12.2019,28,21,14,52,46,29
0647,03.01.2020,50,18,51,38,57,30
0648,05.01.2020,24,19,40,53,09,07
0649,07.01.2020,54,46,02,41,47,03
0650,10.01.2020,22,16,32,20,51,09
0651,12.01.2020,43,35,38,13,23,22
0652,14.01.2020,09,04,21,34,15,37
0653,17.01.2020,14,11,21,09,16,17
0654,19.01.2020,10,01,39,05,28,15
0655,21.01.2020,27,50,42,52,15,34
0656,24.01.2020,38,34,30,06,44,21
0657,26.01.2020,01,03,29,41,24,48
0658,28.01.2020,26,51,36,37,41,57
0659,31.01.2020,55,18,01,16,52,03
0660,02.02.2020,02,41,09,06,55,24
0661,04.02.2020,22,49,42,20,40,05
0662,07.02.2020,22,16,29,26,19,39
0663,09.02.2020,14,07,43,54,42,31
0664,11.02.2020,38,34,23,50,58,33
0665,14.02.2020,41,55,14,46,04,10
0666,16.02.2020,55,17,33,38,45,30
0667,18.02.2020,47,23,31,56,42,01
0668,21.02.2020,41,43,14,35,52,50
0669,23.02.2020,17,54,22,11,45,26
0670,25.02.2020,46,14,25,29,57,45
0671,28.02.2020,46,56,55,52,14,37
0672,01.03.2020,40,14,41,20,52,36
0673,03.03.2020,47,11,32,45,34,29
0674,06.03.2020,26,53,10,24,49,12
0675,08.03.2020,09,38,17,54,16,53
0676,10.03.2020,57,30,07,29,40,13
0677,13.03.2020,45,08,49,04,07,13
0678,15.03.2020,52,12,43,08,25,26
0679,17.03.2020,43,15,21,17,27,54
0680,20.03.2020,36,30,01,33,28,21
0681,22.03.2020,44,35,09,56,19,32
0682,24.03.2020,23,55,15,10,27,43
0683,27.03.2020,39,51,15,06,48,41
0684,29.03.2020,49,38,57,29,19,23
0685,07.08.2020,50,41,56,01,08,13
0686,09.08.2020,13,10,55,48,12,06
0687,11.08.2020,06,02,49,40,33,23
0688,14.08.2020,01,02,56,08,17,40
0689,16.08.2020,22,51,32,18,33,26
0690,18.08.2020,08,41,50,18,34,09
0691,21.08.2020,28,39,02,24,17,16
0692,23.08.2020,15,40,07,03,13,09
0693,25.08.2020,02,51,20,16,19,56
0694,28.08.2020,14,10,05,13,56,53
0695,30.08.2020,02,01,26,14,28,46
0696,01.09.2020,49,38,23,12,20,56
0697,04.09.2020,26,46,04,48,08,44
0698,06.09.2020,18,19,28,09,01,11
0699,08.09.2020,25,11,51,46,42,45
0700,11.09.2020,20,36,38,42,58,47
0701,13.09.2020,18,03,25,37,27,52
0702,15.09.2020,21,02,10,38,14,19
0703,18.09.2020,50,29,56,57,03,47
0704,20.09.2020,36,51,47,24,53,15
0705,22.09.2020,22,28,55,09,57,32
0706,25.09.2020,40,24,36,14,10,16
0707,27.09.2020,52,45,54,41,18,35
0708,29.09.2020,39,32,41,50,13,08
0709,02.10.2020,01,49,34,19,06,27
0710,04.10.2020,51,46,14,07,38,16
0711,06.10.2020,20,04,18,29,14,44
0712,09.10.2020,42,03,31,01,22,51
0713,11.10.2020,54,11,38,19,32,21
0714,13.10.2020,38,55,45,49,20,26
0715,16.10.2020,36,07,03,40,58,38
0716,18.10.2020,33,13,39,10,01,05
0717,20.10.2020,07,33,34,51,04,16
0718,23.10.2020,37,49,19,51,04,54
0719,25.10.2020,01,14,47,30,57,39
0720,27.10.2020,52,55,56,20,57,45
0721,30.10.2020,01,02,38,24,11,06
0722,01.11.2020,09,43,17,25,19,47
0723,03.11.2020,42,17,53,05,55,43
0724,06.11.2020,48,21,44,04,41,16
0725,08.11.2020,36,33,05,34,35,42
0726,10.11.2020,13,27,41,04,37,40
0727,13.11.2020,02,27,34,15,38,52
0728,15.11.2020,39,05,08,26,50,10
0729,17.11.2020,04,30,22,06,17,40
0730,20.11.2020,11,32,09,55,01,41
0731,22.11.2020,53,12,38,55,07,02
0732,24.11.2020,25,07,47,34,05,40
0733,27.11.2020,30,35,52,12,23,47
0734,29.11.2020,50,57,17,41,11,42
0735,01.12.2020,49,52,40,48,43,54
0736,04.12.2020,02,29,35,43,26,18
0737,06.12.2020,19,09,52,55,31,54
0738,08.12.2020,20,26,22,49,51,07
0739,11.12.2020,18,13,16,01,17,31
0740,13.12.2020,55,15,03,35,07,24
0741,15.12.2020,33,47,55,32,03,57
0742,18.12.2020,08,49,52,42,31,55
0743,20.12.2020,34,38,46,22,48,52
0744,22.12.2020,09,45,51,15,42,36
0745,27.12.2020,21,57,33,32,39,49
0746,29.12.2020,19,38,48,30,06,46
0747,03.01.2021,29,06,19,38,27,58	
0748,05.01.2021,28,01,05,30,15,32
0749,08.01.2021,52,26,50,44,06,45
0750,10.01.2021,22,30,28,39,05,19
0751,12.01.2021,38,54,47,48,42,25
0752,15.01.2021,07,53,54,09,50,29
0753,17.01.2021,39,29,17,05,37,01
0754,19.01.2021,20,46,48,44,10,50
0755,22.01.2021,19,07,56,24,28,43
0756,24.01.2021,57,21,47,33,27,05
0757,26.01.2021,02,42,11,29,56,21
0758,29.01.2021,34,10,26,04,42,21
0759,31.01.2021,11,05,19,49,17,35
0760,02.02.2021,37,29,33,51,42,13
0761,05.02.2021,26,01,44,40,03,36
0762,07.02.2021,11,12,01,56,48,38
0763,09.02.2021,43,09,21,18,20,31
0764,12.02.2021,24,09,32,41,29,22
0765,14.02.2021,53,51,46,31,26,07
0766,16.02.2021,04,35,07,26,23,14
0767,19.02.2021,52,02,16,07,51,44
0768,21.02.2021,47,21,38,01,28,03
0769,23.02.2021,54,13,51,29,30,31
0770,26.02.2021,49,31,45,40,53,08
0771,28.02.2021,57,44,15,27,38,06
0772,02.03.2021,57,04,14,49,31,41
0773,05.03.2021,56,26,12,03,45,32
0774,07.03.2021,49,04,38,40,13,19
0775,09.03.2021,19,44,29,30,05,46
0776,12.03.2021,49,02,06,43,54,25
0777,14.03.2021,37,31,06,26,42,08
0778,16.03.2021,06,14,55,52,16,12
0779,19.03.2021,45,52,16,30,48,12
0780,21.03.2021,26,23,48,42,14,02
0781,23.03.2021,16,27,08,05,12,23
0782,26.03.2021,01,05,42,52,07,17
0783,28.03.2021,24,28,32,13,09,06
0784,30.03.2021,37,18,48,47,58,45
0785,06.04.2021,53,09,15,28,04,23
0786,09.04.2021,32,36,29,43,26,52
0787,11.04.2021,10,07,49,22,15,06
0788,13.04.2021,19,58,42,06,57,02
0789,16.04.2021,10,55,45,57,02,35
0790,18.04.2021,14,19,40,32,09,15
0791,20.04.2021,45,54,13,06,51,35
0792,23.04.2021,12,13,31,53,10,24
0793,25.04.2021,24,20,50,43,49,35
0794,27.04.2021,37,25,17,02,42,50
0795,30.04.2021,06,31,52,42,22,48
0796,02.05.2021,43,47,25,53,35,10
0797,04.05.2021,14,56,06,33,32,44
0798,07.05.2021,44,28,55,31,35,49
0799,09.05.2021,29,42,49,17,11,18
0800,11.05.2021,40,20,31,38,26,01
0801,14.05.2021,28,20,52,21,04,55
0802,16.05.2021,40,21,28,57,25,43
0803,18.05.2021,18,33,26,36,46,01
0804,21.05.2021,10,54,17,52,06,08
0805,23.05.2021,05,34,13,43,37,25
0806,25.05.2021,42,17,44,34,48,30
0807,28.05.2021,40,36,41,10,48,35
0808,30.05.2021,19,22,28,27,03,45
0809,01.06.2021,18,52,39,03,40,22
0810,04.06.2021,25,05,48,15,08,34
0811,06.06.2021,01,50,17,10,07,47
0812,08.06.2021,12,27,25,49,30,41
0813,11.06.2021,56,52,32,37,10,03
0814,13.06.2021,46,42,21,12,16,09
0815,15.06.2021,03,37,29,53,22,09
0816,18.06.2021,37,16,10,13,06,36
0817,20.06.2021,01,47,26,41,02,53
0818,22.06.2021,05,38,09,20,24,17
0819,25.06.2021,10,28,17,01,50,48
0820,27.06.2021,35,27,29,25,30,04
0821,29.06.2021,47,55,51,23,41,04
0822,02.07.2021,25,38,03,31,14,34
0823,04.07.2021,55,35,21,26,31,11
0824,06.07.2021,42,12,10,19,40,26
0825,09.07.2021,12,39,23,24,36,35
0826,11.07.2021,53,43,16,42,58,46
0827,13.07.2021,42,58,24,54,55,29
0828,16.07.2021,58,01,22,10,21,37
0829,18.07.2021,39,17,51,25,14,50
0830,20.07.2021,58,33,04,05,13,14
0831,23.07.2021,05,20,29,55,09,49
0832,25.07.2021,15,01,48,33,12,19
0833,27.07.2021,53,10,12,30,11,05
0834,30.07.2021,26,11,32,37,46,24
0835,01.08.2021,07,17,28,05,38,26
0836,03.08.2021,54,03,40,36,53,34
0837,06.08.2021,53,16,24,39,43,42
0838,08.08.2021,45,47,13,55,05,39
0839,10.08.2021,25,27,34,11,49,45
0840,13.08.2021,04,48,33,54,51,49
0841,15.08.2021,03,01,47,56,06,07
0842,17.08.2021,09,12,35,04,22,32
0843,20.08.2021,29,10,06,08,35,46
0844,22.08.2021,17,08,52,28,42,15
0845,24.08.2021,39,55,31,58,22,51
0846,27.08.2021,19,53,49,47,48,56
0847,29.08.2021,48,32,41,36,09,18
0848,31.08.2021,03,47,34,43,29,07
0849,03.09.2021,58,55,23,22,57,44
0850,05.09.2021,35,47,15,34,23,58
0851,07.09.2021,54,37,56,18,43,45
0852,10.09.2021,42,34,46,35,05,23
0853,12.09.2021,31,28,15,02,50,43
0854,14.09.2021,54,01,44,13,51,25
0855,17.09.2021,51,34,08,43,09,32
0856,19.09.2021,32,21,05,34,27,10
0857,21.09.2021,35,49,57,23,24,48
0858,24.09.2021,04,12,14,44,55,06
0859,26.09.2021,16,03,23,19,55,36
0860,28.09.2021,21,58,34,04,33,01
0861,01.10.2021,18,49,23,22,19,47
0862,03.10.2021,06,17,31,08,13,05
0863,05.10.2021,45,41,02,42,48,03
0864,08.10.2021,49,20,32,15,22,01
0865,10.10.2021,19,03,40,57,54,56
0866,12.10.2021,03,30,45,19,16,32
0867,15.10.2021,37,03,35,02,42,44
0868,17.10.2021,02,13,04,37,18,48
0869,19.10.2021,16,32,50,22,28,35
0870,22.10.2021,37,54,14,51,48,05
0871,24.10.2021,56,07,35,25,52,29
0872,26.10.2021,50,12,03,26,28,21
0873,29.10.2021,28,43,31,08,15,06
0874,31.10.2021,16,50,51,46,02,54
0875,02.11.2021,06,14,28,27,02,18
0876,05.11.2021,22,43,19,12,13,02
0877,07.11.2021,16,17,44,49,37,25
0878,09.11.2021,40,58,05,18,17,50
0879,12.11.2021,05,15,53,23,31,49
0880,14.11.2021,55,21,12,48,01,35
0881,16.11.2021,14,22,04,19,25,05
0882,19.11.2021,55,21,06,28,42,25
0883,21.11.2021,26,36,41,43,21,01
0884,23.11.2021,58,19,35,46,30,10
0885,26.11.2021,20,17,12,29,10,46
0886,28.11.2021,34,05,39,16,11,48
0887,30.11.2021,51,45,24,21,58,13
0888,03.12.2021,32,05,41,53,35,20
0889,05.12.2021,52,04,08,55,15,46
0890,07.12.2021,54,36,05,45,08,18
0891,10.12.2021,57,02,33,41,44,56
0892,12.12.2021,44,08,09,11,36,57
0893,14.12.2021,49,15,09,56,45,12
0894,17.12.2021,44,57,19,24,10,52
0895,19.12.2021,58,28,48,03,08,41
0896,21.12.2021,16,02,18,26,14,58
0897,24.12.2021,14,27,16,02,34,45
0898,26.12.2021,43,21,18,22,57,51
0899,28.12.2021,21,19,39,24,36,22
0900,31.12.2021,47,26,48,14,08,06
0901,02.01.2022,10,25,01,35,04,58
0902,04.01.2022,43,26,46,52,32,14
0903,07.01.2022,05,34,22,25,13,43
0904,11.01.2022,51,48,20,50,32,43
0905,14.01.2022,53,10,19,21,42,47
0906,18.01.2022,52,15,42,18,34,47
0907,21.01.2022,43,37,49,34,01,30
0908,23.01.2022,46,03,39,30,28,18
0909,25.01.2022,11,21,47,53,04,34
0910,28.01.2022,53,05,01,38,37,17
0911,30.01.2022,22,02,14,30,10,35
0912,01.02.2022,54,36,27,21,03,09
0913,04.02.2022,11,27,01,03,55,32
0914,06.02.2022,34,14,43,17,11,05
0915,08.02.2022,51,20,29,18,36,08
0916,11.02.2022,49,45,03,13,39,57
0917,13.02.2022,02,56,48,11,21,45
0918,15.02.2022,25,08,31,34,33,26
0919,18.02.2022,47,58,12,18,31,44
0920,20.02.2022,40,39,35,52,05,17
0921,22.02.2022,42,13,25,50,34,30
0922,25.02.2022,56,16,18,30,42,41
0923,27.02.2022,31,29,33,12,58,49
0924,01.03.2022,51,11,04,17,21,13
0925,04.03.2022,04,39,24,48,16,53
0926,06.03.2022,16,19,29,49,53,11
0927,08.03.2022,44,54,17,11,42,49
0928,11.03.2022,13,42,49,30,26,27
0929,13.03.2022,55,46,25,16,50,35
0930,15.03.2022,57,56,03,47,44,02
0931,18.03.2022,35,25,32,09,51,02
0932,20.03.2022,29,05,03,11,08,42
0933,22.03.2022,14,11,34,49,02,16
0934,25.03.2022,54,25,18,35,37,17
0935,27.03.2022,19,42,22,10,02,40
0936,29.03.2022,38,53,02,32,51,37
0937,01.04.2022,10,21,49,48,25,05
0938,03.04.2022,42,05,11,22,03,02
0939,05.04.2022,36,28,29,56,46,34
0940,08.04.2022,55,42,48,20,12,19
0941,10.04.2022,14,34,48,31,22,04
0942,12.04.2022,51,53,42,07,55,12
0943,19.04.2022,33,06,45,08,42,38
0944,22.04.2022,01,22,49,26,09,08
0945,24.04.2022,02,15,08,51,09,45
0946,26.04.2022,52,18,30,22,49,20
0947,29.04.2022,49,42,17,20,33,31
0948,01.05.2022,02,23,06,58,18,21
0949,03.05.2022,34,12,39,09,08,06
0950,06.05.2022,29,11,36,02,57,03
0951,08.05.2022,25,53,56,14,48,06
0952,10.05.2022,46,29,10,38,48,56
0953,13.05.2022,03,43,16,07,23,40
0954,15.05.2022,40,52,25,44,28,50
0955,17.05.2022,05,11,41,30,37,29
0956,20.05.2022,25,30,38,40,42,21
0957,22.05.2022,28,13,44,58,50,03
0958,24.05.2022,20,22,09,54,06,19
0959,27.05.2022,40,51,50,19,01,32
0960,29.05.2022,09,25,56,40,12,43
0961,31.05.2022,28,56,12,43,25,31
0962,03.06.2022,25,47,54,36,41,10
0963,05.06.2022,25,11,54,52,50,03
0964,07.06.2022,28,26,50,04,05,21
0965,10.06.2022,19,44,38,33,47,43
0966,12.06.2022,05,37,40,48,09,39
0967,14.06.2022,48,33,10,46,02,53
0968,17.06.2022,26,06,43,40,12,04
0969,19.06.2022,02,14,51,21,26,46
0970,21.06.2022,21,12,54,31,43,48
0971,24.06.2022,05,55,19,22,11,02
0972,26.06.2022,53,47,15,30,32,58
0973,28.06.2022,55,54,02,58,23,09
0974,01.07.2022,58,24,13,43,34,05
0975,03.07.2022,42,09,25,15,18,58
0976,05.07.2022,37,45,22,43,04,06
0977,08.07.2022,14,08,21,18,49,27
0978,10.07.2022,14,42,48,22,16,30
0979,12.07.2022,18,25,35,47,04,16
0980,15.07.2022,04,49,46,15,44,48
0981,17.07.2022,34,09,21,29,57,44
0982,19.07.2022,52,45,25,43,51,29
0983,22.07.2022,13,05,41,03,15,20
0984,24.07.2022,01,14,20,43,47,11
0985,26.07.2022,35,28,24,55,25,02
0986,29.07.2022,53,10,40,45,27,37
0987,31.07.2022,09,20,46,03,18,33
0988,02.08.2022,23,48,53,06,50,07
0989,05.08.2022,04,46,58,20,34,28
0990,07.08.2022,52,25,19,14,54,34
0991,09.08.2022,24,29,31,56,55,16
0992,12.08.2022,24,54,28,42,57,40
0993,14.08.2022,16,44,06,33,47,21
0994,16.08.2022,34,20,06,14,32,03
0995,19.08.2022,56,24,29,05,13,16
0996,21.08.2022,18,04,22,23,44,33
0997,23.08.2022,18,20,27,02,38,15
0998,26.08.2022,32,24,15,49,25,53
0999,28.08.2022,32,11,17,38,28,18
1000,30.08.2022,37,29,38,05,24,19
1001,02.09.2022,06,13,35,39,47,05
1002,04.09.2022,06,57,48,11,28,13
1003,06.09.2022,24,16,35,12,23,22
1004,09.09.2022,14,52,36,58,03,54
1005,11.09.2022,21,19,55,36,46,43
1006,13.09.2022,03,08,53,34,14,16
1007,16.09.2022,05,50,01,04,15,02
1008,18.09.2022,36,53,57,50,04,03
1009,20.09.2022,04,31,30,21,53,06
1010,23.09.2022,15,54,20,31,45,32
1011,25.09.2022,50,43,12,05,46,54
1012,27.09.2022,14,52,02,21,57,48
1013,30.09.2022,53,25,30,14,18,35
1014,02.10.2022,40,14,56,39,44,24
1015,04.10.2022,30,56,50,06,58,25
1016,07.10.2022,19,57,54,13,49,12
1017,09.10.2022,24,01,25,09,39,47
1018,11.10.2022,13,52,04,18,01,24
1019,14.10.2022,32,15,09,47,40,01
1020,16.10.2022,48,03,49,44,40,41
1021,18.10.2022,32,04,23,27,10,21
1022,21.10.2022,53,06,32,12,21,43
1023,23.10.2022,39,07,58,37,50,16
1024,25.10.2022,17,42,28,44,25,58
1025,28.10.2022,37,11,55,42,49,09
1026,30.10.2022,39,29,42,20,08,19
1027,01.11.2022,34,17,26,20,05,29
1028,04.11.2022,44,36,10,45,50,52
1029,06.11.2022,50,25,39,23,35,09
1030,08.11.2022,18,05,49,02,53,48
1031,11.11.2022,18,35,50,46,19,45
1032,13.11.2022,43,46,50,16,09,17
1033,15.11.2022,10,41,29,46,58,13
1034,18.11.2022,53,07,16,42,15,24
1035,20.11.2022,41,52,36,53,49,15
1036,22.11.2022,08,03,21,51,07,58
1037,25.11.2022,05,39,40,31,29,46
1038,27.11.2022,36,38,29,07,45,12
1039,29.11.2022,38,55,26,32,20,09
1040,02.12.2022,31,11,33,06,01,10
1041,04.12.2022,06,49,58,35,36,31
1042,06.12.2022,53,23,46,22,58,09
1043,09.12.2022,35,18,07,33,08,48
1044,11.12.2022,04,34,13,16,10,07
1045,13.12.2022,29,13,28,08,01,56
1046,16.12.2022,09,23,30,49,33,06
1047,18.12.2022,03,01,44,42,58,02
1048,20.12.2022,32,34,19,06,27,35
1049,23.12.2022,40,51,35,31,27,50
1050,27.12.2022,36,44,43,50,12,06
1051,30.12.2022,01,23,15,03,08,05
1052,03.01.2023,57,35,45,56,14,20
1053,06.01.2023,17,31,12,52,03,44
1054,08.01.2023,21,32,07,55,17,27
1055,10.01.2023,01,56,47,07,55,29
1056,13.01.2023,12,17,02,50,24,44
1057,15.01.2023,45,16,43,38,02,03
1058,17.01.2023,45,32,30,34,27,39
1059,20.01.2023,24,39,31,19,42,13
1060,22.01.2023,41,27,34,38,13,16
1061,24.01.2023,24,35,18,43,49,22
1062,27.01.2023,06,25,34,43,21,24
1063,29.01.2023,37,41,50,47,57,10
1064,31.01.2023,20,47,33,14,02,29
1065,03.02.2023,21,11,23,29,09,50
1066,05.02.2023,49,42,14,07,16,30
1067,07.02.2023,23,27,58,47,09,29
1068,10.02.2023,39,23,29,24,47,30
1069,12.02.2023,48,12,35,37,33,22
1070,14.02.2023,58,32,33,19,37,53
1071,17.02.2023,19,05,26,27,58,35
1072,19.02.2023,11,33,37,54,01,26
1073,21.02.2023,22,35,47,15,14,03
1074,24.02.2023,08,02,45,28,47,19
1075,26.02.2023,46,30,25,40,11,35
1076,28.02.2023,36,49,40,19,15,48
1077,03.03.2023,10,28,41,13,55,20
1078,05.03.2023,50,55,40,22,09,53
1079,07.03.2023,56,41,11,48,54,58
1080,10.03.2023,48,45,43,29,25,05
1081,12.03.2023,13,30,10,22,02,15
1082,14.03.2023,17,27,48,41,58,52
1083,17.03.2023,31,20,17,42,52,53
1084,19.03.2023,56,14,50,26,55,48
1085,21.03.2023,07,14,52,51,53,48
1086,24.03.2023,37,36,13,58,33,50
1087,26.03.2023,50,38,39,40,35,51
1088,28.03.2023,02,55,38,34,09,24
1089,31.03.2023,30,36,05,32,51,13
1090,02.04.2023,57,26,21,52,42,03
1091,04.04.2023,39,43,34,52,24,35
1092,11.04.2023,41,55,20,32,47,57
1093,14.04.2023,34,03,46,42,52,54
1094,16.04.2023,21,17,20,46,54,56
1095,18.04.2023,48,34,08,04,13,53
1096,21.04.2023,44,39,23,25,21,42
1097,23.04.2023,25,57,03,58,09,36
1098,25.04.2023,31,53,10,32,43,45
1099,28.04.2023,40,22,05,12,10,34
1100,30.04.2023,10,31,41,55,15,12
1101,02.05.2023,16,50,07,19,40,30
1102,05.05.2023,38,04,14,22,29,55
1103,07.05.2023,44,33,26,17,38,11
1104,09.05.2023,05,28,39,40,16,01
1105,12.05.2023,56,04,44,12,39,37
1106,14.05.2023,18,44,57,06,23,12
1107,16.05.2023,28,41,45,23,58,38
1108,19.05.2023,46,28,03,43,02,50
1109,21.05.2023,54,46,11,06,15,50
1110,23.05.2023,04,23,26,36,05,15
1111,26.05.2023,35,08,10,11,36,28
1112,28.05.2023,10,47,27,14,18,28
1113,30.05.2023,46,49,31,54,19,47
1114,02.06.2023,48,45,36,39,13,38
1115,04.06.2023,31,04,52,54,10,56
1116,06.06.2023,08,30,14,09,54,39
1117,09.06.2023,34,47,30,26,07,46
1118,11.06.2023,19,05,55,44,41,46
1119,13.06.2023,42,18,14,37,56,27
1120,16.06.2023,50,10,27,36,19,38
1121,18.06.2023,09,12,51,07,15,18
1122,20.06.2023,09,26,27,33,43,11
1123,23.06.2023,02,31,47,27,49,55
1124,25.06.2023,21,40,54,29,06,32
1125,27.06.2023,28,19,24,35,38,37
1126,30.06.2023,43,58,37,47,27,17
1127,02.07.2023,41,12,57,39,56,02
1128,04.07.2023,08,51,28,18,37,23
1129,07.07.2023,03,56,02,22,46,06
1130,09.07.2023,50,10,49,53,14,16
1131,11.07.2023,33,37,14,49,03,34
1132,14.07.2023,15,37,02,48,22,51
1133,16.07.2023,28,32,56,29,01,41
1134,18.07.2023,12,16,44,47,30,02
1135,21.07.2023,57,36,49,31,15,33
1136,23.07.2023,23,05,03,22,58,47
1137,25.07.2023,09,43,12,20,45,23
